,Feed Flow to DB,Reboiler o/l Temp,Column top Temp,Reboiling steam flow,Reflux flow,Column Top pressure,Column bottom temp,Control tay temp,C4H6 in DB bottom,C4H8 in DB bottom,Total_C4_Slippage_Wt
2023-04-17 06:00:00,77.890014667511,34.64686092906528,105.75145120620728,20.27226727220747,91.26862161848278,3.9991621376408473,105.34631419287788,75.44356489393446,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-17 07:00:00,70.0246485201518,34.26351459397209,106.24352735943263,19.694619929525597,91.56684606764048,3.995281861225764,105.7054337141249,76.93744651370575,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-17 11:00:00,78.47423089769151,35.692138684590674,106.2884663772583,20.335808096991645,91.28443152109784,4.010434021949768,105.90408955468072,75.18599867926702,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-17 12:00:00,79.09808272891583,36.26884763293796,107.05438828786214,20.05702163272434,91.32001905017428,4.010914823346666,106.66356772528756,75.76304512235856,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-17 13:00:00,78.92059234195285,37.232176924811455,107.64715606265598,20.439146745469817,91.29083543353612,4.014706271224551,107.23541537390814,75.39089130401611,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-17 14:00:00,81.84157780117465,39.37747837066652,107.7733794063992,20.763193476465027,91.22273244857786,4.022357992728552,107.3979137632582,75.17782119115193,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-17 15:00:00,83.45774003770616,41.45951376809014,107.986723713345,20.884273930125765,91.3274788432651,4.022904919121,107.62067662556966,75.13457488165957,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-17 16:00:00,79.51391118791365,42.25144450611538,107.97820026397706,20.29605115784539,91.39679085625542,4.000174183448155,107.57037734985352,76.03236229366723,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-17 17:00:00,83.7889597532484,42.21102284961277,107.40827735477026,20.7191360367669,91.20661250220404,4.012158572143977,107.07576834360758,75.42308216942683,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-17 18:00:00,80.46218998379175,42.08695565647549,107.12494120279948,20.311503781212704,91.3293377431234,3.992760480642319,106.7643371073405,75.70288782331673,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-17 19:00:00,82.85652023315433,41.80158042695787,106.92307329389786,20.359410572052017,91.29770487891304,3.988583880133099,106.61910655127632,75.45024694654677,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-17 20:00:00,82.33455384996198,41.28955645243326,106.77226538764106,20.3079593234592,91.30726390838625,3.979274027347565,106.45748506334093,75.47619019402399,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-17 21:00:00,79.21683252122669,40.7238563601176,106.84801997290718,20.003609906302557,91.3378996446398,3.9789535766177706,106.49699379814996,75.7111451551649,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-17 22:00:00,83.0188011169433,40.203251692454025,106.74948237101238,20.634590578079223,91.22771503024632,3.9977446771330327,106.43049911075168,75.07708153618701,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-17 23:00:00,81.03816780514188,39.63046639018589,106.71323441823324,20.14005615446301,91.3508700561523,3.983454130689303,106.40667778862849,76.00248606363932,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 00:00:00,78.96327900992495,38.99770308706496,106.5178519185384,19.970322349336406,91.26159840901698,3.989868021806082,106.16650190777248,75.34067575242786,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 01:00:00,81.19814506954611,38.35578002929687,106.53705229441324,20.192839813232407,91.28582092709016,4.00465780231688,106.20734342998928,75.57823756323924,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 02:00:00,78.7971306694878,37.83318185382419,106.41076190312704,20.018699937396583,91.30890047709148,3.992199347946379,106.06863413280912,75.5337677807278,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 03:00:00,79.45975553088721,37.27441873974269,106.06636385387846,20.06414647102357,91.32091954973008,3.986968552006616,105.70409198972914,75.55066895378965,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 04:00:00,79.02026269065011,36.70314178254869,106.13261332405938,20.119906478457985,91.26314939286968,3.9941709938314234,105.76564874649048,75.37635926564535,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 05:00:00,79.11318144904243,36.25800772560967,106.16009897655913,20.038463438881763,91.29508886549212,4.002632506291075,105.79854054345026,75.53665523105198,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 06:00:00,78.23559342490297,35.75945961846246,106.01067258410984,19.973201592763253,91.2654593870375,3.998007038699258,105.61461234622531,75.42498537275532,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 07:00:00,81.20851129743794,35.41668023851183,105.93245076709324,20.275041122436523,91.2881390741136,4.000145708719888,105.58662114037408,75.31179630067618,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 08:00:00,81.01566263410778,35.0834703540802,106.0810749689738,20.10367417971293,91.30561144934757,3.9979929444524975,105.74637954076132,75.85550394694008,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 09:00:00,86.74650592168172,34.81901058408949,106.08381754981149,20.24200697792901,91.25495745976768,4.032800924777985,105.83616547054714,75.25937386406795,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 10:00:00,85.44326849195691,35.58829563140869,106.04531457477144,20.42096188969081,91.3205175060696,4.0321106134520655,105.8410562049018,75.29640134811403,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 11:00:00,87.1514403915405,36.42237606048584,106.09970412784152,20.82757783518897,91.25639561123316,4.056334483623508,105.95953175650702,75.1977032746209,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 12:00:00,84.10912255816984,37.029642567104766,106.15774526172214,20.370516848564144,91.40604253345066,4.0298022339079145,105.92006839752196,76.04869882371693,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 13:00:00,90.67204451666936,37.93435803837247,106.36796958075628,20.959172510041128,91.14700691223146,4.066125768290625,106.19808205286662,75.06631681230336,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 14:00:00,82.33030886332192,39.89058867030674,106.05437599182127,19.970170482529536,91.4585615518358,3.9818337077564654,105.75952091217042,75.68244884914819,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 15:00:00,83.65103355407712,41.65488165749444,106.24472592247857,20.28540208975474,91.28562844594325,4.003924690617457,105.94283198462593,75.61432767444185,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 16:00:00,85.98249675750733,42.222100014156766,106.48866593678792,20.84710507074992,91.24666951497396,4.020957794189453,106.20588674757217,74.54627168019613,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 17:00:00,84.5360851754082,33.293406089146934,107.4241428841485,21.087531042098995,91.288258711497,4.040655126439201,107.07563694847954,76.11719591988455,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 18:00:00,85.67369849734837,33.924156946606104,107.1692571512858,19.98143877453275,91.30712344911362,4.033497366110481,106.89399730682374,76.54284854676987,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 19:00:00,85.90016889360213,35.327919318940914,106.887875128852,19.82188965214624,91.29241375817196,4.044998013575868,106.59104805840386,75.1070282681783,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 20:00:00,86.05670105828176,36.20279624727037,106.9511733033922,19.98027473661634,91.341245765686,4.010140984455746,106.65833917829724,75.4601931465996,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 21:00:00,84.78238610585532,36.7479108704461,106.74586477067736,19.954569455252752,91.33656699498492,3.9730189639992175,106.4637424045139,75.8266226153903,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 22:00:00,84.23472568935821,37.01585138003031,106.0422370062934,19.82223268508912,91.26393318176264,3.936195034053591,105.74296110365124,75.1286101320055,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-18 23:00:00,84.25635825686987,36.95390432251824,106.23304808298748,19.824146862030023,91.33098540835908,3.951438602672683,105.99699211968316,75.6281081432766,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 00:00:00,84.17893143971764,36.6872323820326,106.176681060791,20.037879197862424,91.25652516682943,3.987381461130248,105.93543679979112,75.23437403784858,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 01:00:00,85.83552011277942,36.28028424792819,106.06722607930502,20.33817533810934,91.2681603537665,4.004653665092256,105.78110576205782,74.90419792175288,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 02:00:00,85.406507979499,35.930061701668635,106.2259702597724,20.61921536975438,91.33311248355442,4.0077221331331465,105.971467183431,75.73052444881863,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 03:00:00,83.19063814798992,35.58415545251634,106.1930267715454,20.49666836314731,91.29039923350015,4.001648309032125,105.90144322713216,75.65134176890054,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 04:00:00,84.0110245789422,35.21346349504259,106.12634393903944,20.638987581464978,91.29320818583172,4.002229209078683,105.8379478242662,75.29706786685522,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 05:00:00,82.92971805996365,34.4332252015008,106.16922086079916,20.49229581620957,91.33832656012645,3.9827647732363807,105.87277112536958,75.50844189961752,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 06:00:00,83.12769420411851,33.449907834794786,106.22643203311496,20.45235998365613,91.28429665035677,3.983011777533425,105.9354547076755,75.8744527265761,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 07:00:00,82.24973056581285,32.64089465883044,106.39631436665852,20.43414877467685,91.27829280429415,4.010213290982783,106.04848443137274,75.0650919723511,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 08:00:00,84.3956735187107,32.25663057751126,106.577882270813,20.58102851867675,91.32571485307484,4.011698099639684,106.29663587146337,75.89202624850799,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 09:00:00,83.4010249879625,32.34054310056896,106.65527418560453,20.46777155770196,91.2757620069716,4.001924996243583,106.35362457699246,75.32208899180094,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 10:00:00,83.25660905838012,33.017990775638154,106.88510538948906,20.517941375838383,91.325364458296,4.000207999679778,106.58751125335694,75.48320554733276,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 11:00:00,83.57103162341642,33.804644882414074,107.17134770499337,20.76396752781337,91.30728932062787,4.01067885756493,106.85537526872425,75.31428339216444,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 12:00:00,84.13739159901937,34.63910905838013,107.23503772947524,20.75636382632786,91.30598191367255,4.011806551615395,106.9217861917284,75.35683982637191,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 13:00:00,84.96173375447594,35.57846572770013,107.11698905097114,20.8298702568478,91.29301937315196,4.014146604140597,106.8138420952691,75.62827822367353,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 14:00:00,85.81865266164144,37.12510953055488,107.01270162582398,20.8591533088684,91.29046371671892,4.024649252494178,106.72883025275335,75.65429732004797,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 15:00:00,86.08822627597388,39.313598488701714,106.97913010279336,20.347940853436796,91.30860493977862,4.021627280447221,106.70515019098916,75.97801509433324,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 16:00:00,86.11975466410323,40.23960294087728,106.8871081606547,20.27511196560328,91.2939106623332,4.030555888679294,106.65543598598904,74.98470452626543,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 17:00:00,85.29130738788174,40.41762049780952,106.84922052595348,20.063097544776067,91.31486533059014,4.004426057073806,106.56874446868896,76.14365515814889,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 18:00:00,85.96395865122477,39.85464454015096,106.82694888644748,20.34462012502883,91.24343239254426,4.0273523909515765,106.530236392551,74.83208832210963,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 19:00:00,84.29818010542125,38.82856116718716,107.18669431474476,20.301008060243397,91.33519457075332,3.9963385975360906,106.86281320359971,75.75526009029812,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 20:00:00,84.4757479222616,37.95544171121385,107.41359786987304,20.309201637903843,91.28762468973792,3.966767111817996,107.09250210232204,75.48904129452168,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 21:00:00,83.34178231557216,36.96864186604818,107.93141956329346,20.743301602469558,91.26702148013646,3.977238653832012,107.56157996283638,74.82094763437911,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 22:00:00,82.62193896823466,36.1296592479282,108.26528379652235,20.62793347888524,91.32559985266792,3.966127900812361,107.85293896569146,75.70708347744407,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-19 23:00:00,84.43854649437796,35.37776563644409,108.52416528066,20.765689334869396,91.2896479288737,3.995314087337918,108.18113868289524,75.59672096040511,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-20 00:00:00,86.24885115729442,34.834078000386555,108.40269707573783,20.989492585923923,91.30040448082818,3.9856436343987776,108.09190945519342,75.37811010148795,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-20 01:00:00,83.86294883728031,34.40082424269783,108.09302758110894,20.54041265805562,91.3378970082601,3.964866363936,107.7461817211575,75.83816385057239,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-20 02:00:00,84.07805813259539,33.83113480779861,107.60873775482176,20.59405535591973,91.26788097381592,3.985337480770217,107.29244724697536,75.37169699986778,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-20 03:00:00,84.68244598812522,33.2097400633494,107.18681598239476,20.66968644460042,91.32357828776038,3.9976246836450366,106.8784083811442,75.52356266233656,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-20 04:00:00,84.74115057627357,32.69895656903586,106.6279744466146,20.37471645355224,91.27709492153598,3.996500755018658,106.36367968241372,75.82722011354237,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-20 05:00:00,84.54003234015568,32.15421751287247,106.18554632398818,20.29697813881769,91.2975003687541,3.990747725301319,105.93049768659804,75.37800937440659,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-20 06:00:00,84.41400177849664,31.699228575494555,106.14934346940784,20.309115383360112,91.33141458723276,3.9975867403878103,105.86855852762858,75.76608810000951,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-20 07:00:00,84.9575312466092,31.44794396877289,106.0633908674452,20.20200485388438,91.28475867801244,4.0043407389852765,105.79680010901556,75.76895398245914,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-20 08:00:00,84.9137292671204,31.29303139686585,105.83733013576932,20.261437575022377,91.24066959593031,4.005669529570475,105.53442741394043,74.86154823091299,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-20 09:00:00,87.182342722151,31.419548917876348,105.91782267252604,20.489751285976823,91.31066991382173,3.997442929214901,105.6803883043925,75.58451636420355,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-20 10:00:00,84.10949247784085,32.16372019767763,105.85773435592652,20.191757284270395,91.3249450153774,4.007568935553234,105.57358613332111,75.75962849087188,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-20 11:00:00,83.96673694398666,32.813086244795045,105.92350498623318,19.95647970835369,91.32306421703764,4.022288845115238,105.6448389307658,75.57608399709066,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-20 12:00:00,84.5942141405741,33.16246815999348,105.96330830256144,20.272425982687235,91.29029510498044,4.014038308726418,105.68744265874226,75.25617256164541,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-20 13:00:00,85.20604635662502,33.96873549355401,105.97316271675956,20.173216520415423,91.32591552734377,3.99498957183626,105.7004394361708,75.70776054806178,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-20 14:00:00,85.52118215223508,35.4735954495118,106.45442266039544,20.114395089661663,91.294350113899,4.0137565374229975,106.196238831991,75.39768742389984,0.0798008292913436,0.0342056639492511,0.1140064932405947
2023-04-20 15:00:00,86.60503902349771,36.97446338573536,106.4007952988448,20.09323326332909,91.27953210148232,4.012740120525063,106.18586598440815,75.52458470370448,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-20 16:00:00,85.4787801742554,37.72729672431946,106.35908570607504,20.06780066755084,91.36521112653944,4.0145215527216624,106.1250555504693,75.32563309139672,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-20 17:00:00,87.75344402737086,38.32592967669169,106.46220759073891,20.54974814785851,91.27556141747368,4.010410106049642,106.3247731865777,75.66858510123367,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-20 18:00:00,86.0271873474121,38.586429289711845,105.94705977121988,20.44100000063579,91.28286049736874,3.9828262288040586,105.7304797744751,75.21935337278575,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-20 19:00:00,85.0979368167453,38.59380714734395,105.90419895595974,20.47700702879163,91.33248149024114,3.9717379976643454,105.65626121520997,75.77160069359675,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-20 20:00:00,83.64913908216691,38.24140117221408,105.96305442810062,20.0440463013119,91.29814211103648,3.989154668781493,105.72869878133136,75.39297490225894,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-20 21:00:00,85.65825089348682,37.63726830376519,105.92631495157876,20.537102842330928,91.27742056740654,3.998278012540605,105.67467113918728,75.23253831015695,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-20 22:00:00,82.33764220979482,37.03348737080892,105.72600311279297,20.16494276788499,91.36845671759713,3.978028651343452,105.40888895670572,75.81704695595634,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-20 23:00:00,82.52742834303115,35.83965420616996,105.76102301279704,20.434577706125047,91.2424009746975,3.986135228474935,105.45360545900132,75.39340197881069,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 00:00:00,83.18367868847318,34.42420468012492,105.80040064069958,20.531616489092496,91.28372222476534,3.9911349719100526,105.55894942601522,75.39177783542212,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 01:00:00,79.58797372394135,33.44696814007229,106.02987411499022,20.10599162048764,91.34754957834878,4.007036118507386,105.70305468029446,75.33468868891404,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 02:00:00,84.06543423122834,32.834965604146326,106.03649948967828,20.71361713144516,91.29068355136444,4.001147308217151,105.79662864896986,75.76775214936998,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 03:00:00,81.5853742154439,32.22541887601215,106.01406297471787,20.255502963066093,91.26240091535784,3.990704414712058,105.70581236733332,75.46711129506423,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 04:00:00,80.71386714511448,31.693570510016546,106.28280450608996,20.480634768803903,91.3004023912218,3.991281900670794,105.9750491672092,75.44276442845661,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 05:00:00,80.59043230692545,31.096382047335307,106.49324344635008,20.520115349027847,91.2767278925578,4.000812387598884,106.171065603892,75.51825480567084,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 06:00:00,81.1064767625597,30.5367360719045,106.43476048999362,20.58304650624593,91.32228391859267,3.9996585971779295,106.16680434332952,75.421691002316,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 07:00:00,81.41335951911078,30.118234951231216,106.25066158506604,20.475446436140285,91.28875206417504,3.9845132451587255,105.96716731601292,75.42247717115617,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 08:00:00,81.26142286724522,29.973639299604628,106.43257262971666,20.60881235334609,91.31734831068248,3.9996121381388754,106.15287039438884,75.75363764021134,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 09:00:00,74.62055865393742,30.18711977958679,106.50289248360528,19.848242535061303,91.31718461354576,4.007394707202908,106.13729029125638,75.70077354431157,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 10:00:00,73.49862926271229,30.99329940160116,106.4044986406962,19.497733471128672,91.37000125461157,4.006792826122702,105.97353657404582,75.94798980712888,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 11:00:00,73.31652220620055,31.768631512324017,106.40468539132014,19.467172528372878,91.24614969889323,4.018630892833074,105.96472814771865,75.58072843763561,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 12:00:00,79.04358514361908,32.4733555263943,106.46331475575764,19.91457058164809,91.18406938764788,4.0380865139431465,106.09511188930936,74.4832564247979,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 13:00:00,80.92492687437272,33.648408266703285,106.36825856102836,19.69264362865025,91.55411801444164,3.975243418746525,106.07564792633056,76.34502858903672,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 14:00:00,87.49390892452658,35.44850202984279,106.17282349268596,20.317016382217407,91.05794864230684,3.995199477937488,105.95737351311578,75.0158189604018,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 15:00:00,86.74292293124732,36.834031908247205,106.35431736840142,20.231100153393207,91.34522968080309,3.987869058317608,106.16371281941731,75.42435856289326,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 16:00:00,84.85106743706598,37.73907712936401,106.15342583126493,20.249494210349187,91.31196051703562,3.998498422569699,105.96141637166342,75.6099051030477,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 17:00:00,83.02540776994492,38.28753116819593,105.76346051957871,19.91816740036013,91.279990694258,3.9945428937011296,105.5508962419298,75.55313788519963,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 18:00:00,85.05251407623288,38.43011138492161,105.69609982172648,20.150615220599697,91.29280551698471,4.001807167927425,105.51252009073892,75.66710613674582,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 19:00:00,81.84360143873428,38.28892074373033,105.75054167641532,19.881879090203174,91.29992597579955,4.006994901630613,105.47426056332058,75.37994058397084,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 20:00:00,82.78639579349093,37.77648893780179,105.9335600704617,20.050650261243177,91.32573560926652,4.013404387765459,105.67063893212212,75.61354565726383,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 21:00:00,81.9259258694119,37.29418929947748,105.98732925838894,19.809433080355344,91.28771214591131,3.9931745860311714,105.70479335784913,75.60914173338146,0.0798000022768974,0.0342000015079975,0.1140000037848949
2023-04-21 22:00:00,80.6892943064372,36.84009701940749,106.34241707272,19.90305086082883,91.27906072828505,3.998787665632036,106.02184511820477,75.3762813589308,0.0798000022768974,0.0342000015079975,0.1140000037848949
